image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gmh4AgoGbXB5LW9yKIAgElkYAwgBIlMJuijgL/oBThgcID4AJBpKADIQDBgAQgcoDRAzCi0pVQAbFwsXOQgjByEhDx8fADkZDx8ADxw5DAAAIiIACxEADxwAEBoPCQwYIg8AAxgQCAgPDw==,979855493830376
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gjh4AgoGbXB5LW9yKIAgEikYAwgBIiMJkiagMHIvFyEnB0EEQU4YEBomEAgYEBAjCA0SGhgEKCUIDw==,979855497163709
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJxjuuHxIECAMADw==,979855500497042
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJkj+2FxIEEAMADw==,979855503830375
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJ2D+gIBIEDwSEAQ8=,979855507163708
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ/DuOHxIECAMADw==,979855510497041
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0Jpj/2ERoDcQgRAGIP,979855513830374
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,Gm54AgoGbXB5LW9yKIAgEl8YAwgBIlkJwB7CILoCBHMADwQvABkEPwARBB8AJwQZADcEYwQfABcAGQAPCIkBACEEQQAvBEEADwRRDAcGCAAYABoFEAAgAAgTzgQAIgMwACIDIAAoAyoAKAeEAQ8IDw==,979855517163707
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,GpsBeAIKBm1weS1vciiAIBKLARgDCAEihAEJjj/SGNoDBAAEAAQHBCkDDwAnAwcAGQMPABcEDxQAAAgECAAIBCgAKgQgAAgEGgQQEAAKCAAYFRADMgQIELgCBggAKAQIADIEEAR0DFIMvAEEGACkBAcHBz8L9QEAIQMnAAcDgwElhQUDGQA3AxEANwMHAEEDDwAPABEHDwMIBwADBw8=,979855520497040
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",human--person--individual,Gjx4AgoGbXB5LW9yKIAgEi0YAwgBIicJpAGGJ3oEqwEESQQHCBkENwQxFAcSIAAIBBIAOAR8B6QBGQcTCA8=,979855523830373
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--pole,GpcCeAIKBm1weS1vciiAIBKHAhgDCAEigAIJtAX6JeIHBAcEBwQAEAAEEApaCBAACAQQAAoAIAgQAAgEEAAKBAgACAQQCDAEGgQQAAgEGAQSBBgEEAQYBBoACAYQAAgEEAAIBAgACAQSAAgECAQQAAgEEAQSAAgEEAQQABAECAxCBAgACAQIAAgEChBQDhoEMBAyBFILAAsHABcNIQMHAA8TKQMPAAcDBwtBAwcABwMPAw8DEQAHAw8AFwcPAAcDEQAHAwcABwUPAw8DGQMPAxcDFwAHAwkADwMHBzkDBwMfAwcABwMHAAcAEQMHAycDBwAPAwkADwMHCUEDDwAHAw8ABwMXAAkDFwMXAAcABwMHABEDBwAHAw8P,979855527163706
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJtj+iHioEMgjeAQcQAwALpwIP,979855530497039
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,Gkt4AgoGbXB5LW9yKIAgEjwYAwgBIjYJxjuuH7IBBOUBCy8AWQwhBA8ADwMXBxEAFxoABCoEEAAwDBIEOAeEAQh6CCIACAAYDxAhBw8=,979855533830372
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,GkF4AgoGbXB5LW9yKIAgEh8YAwgBIhkJ+BucHEoEDxQAABgHAAAqCAgDEAsiAzEPEhEYAwgCIgsJmByIHRIEEAMADw==,979855537163705
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJqBnmHCoESQwIACIAIA8IDw==,979855540497038
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,GjN4AgoGbXB5LW9yKIAgEiQYAwgBIh4J6Bu2HFoAowEMAAMgBBAAEAMKACgAagcQAycEBw8=,979855543830371
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--pole,Gjl4AgoGbXB5LW9yKIAgEioYAwgBIiQJ3hDWLFo5lQcAgQEWBwgQGNIDEJQBIsoDEMYBBJwBIQgLMQ8=,979855547163704
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",human--person--individual,Gid4AgoGbXB5LW9yKIAgEhgYAwgBIhIJpAGGJyoTCQerAQQPFAAIGg8=,979855550497037
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,Gid4AgoGbXB5LW9yKIAgEhgYAwgBIhIJ4h3eHCoEFwgAAxgHhAENCA8=,979855553830370
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--utility-pole,Gix4AgoGbXB5LW9yKIAgEh0YAwgBIhcJmBz2HEIAHwgAACgAIgcAAAcEAAMPDw==,979855557163703
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",object--support--pole,Gid4AgoGbXB5LW9yKIAgEhgYAwgBIhIJkh++HyoANwxJA6QBAygLAA8=,979855560497036
