image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJrAKKKzoAWQQhCAAICAQqAFoXAA8=,1025869475693740
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gid4AgoGbXB5LW9yKIAgEhgYAwgBIhIJlBz+JCoEywEISgB6ABIHAA8=,1025869479027073
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gk14AgoGbXB5LW9yKIAgEj4YAwgBIjgJigOYLcIBCA8kCBAhAB8+MBgAJiIkABgYIggAGgcQIQgDEBsADwAXF0kHFQALGA8IGwcEHw8hDw==,1025869482360406
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gkp4AgoGbXB5LW9yKIAgEjsYAwgBIjUJALI7sgEQCAgYEPYBRgcMGhIRBBIDGBUHHxgEECoQCRonGC0ABxgAPxMpBwAAlQIIAAcHDw==,1025869485693739
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GnR4AgoGbXB5LW9yKIAgEmUYAwgBIl8JyAKYMJIClAFJGAAcFz4HWkpGahgyHBAEEBIICBgQCggYGBAEEHE3YSFVOgcoORcrAB0PCxdFCRcPBCccDwARNwcLDzAXBBcQCQAPDwmsAUkyCxIEECIIGA8DDw8JDw==,1025869489027072
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GpMBeAIKBm1weS1vciiAIBKDARgDCAEifQkUtgfaAwAPCAcIAAAPDhEEBwQHBAcUFwQHBAcEAAgHBAceMRgHCBcUCQgXIg8EDyQPCBEmDxQXIAcWFyQABBADCDEIABAHCCMIBxohCA8gDwAbIBEABxoXCAcYFwgDGhkQBwADEAcIBwADGAsICyIHAAMIAAgDCAUIAwAP,1025869492360405
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiV4AgoGbXB5LW9yKIAgEhYYAwgBIhAJ8hHcPiJmCCoQgwEICwcP,1025869495693738
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GkF4AgoGbXB5LW9yKIAgEjIYAwgBIiwJhg7cPooB2AIPhAEQCBAZMh8gGwADDxEASyANADMXOQATFzkAMwcHDyERDw==,1025869499027071
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GqkBeAIKBm1weS1vciiAIBKZARgDCAEikgEJ4DeqM6oEODkIFxoABBcIAAAQBwgAGCgANhccHxQHCBkSDwAnEBEDDyEHOzIDKQQXIA8QKRAACh8MDwARDA8YCAwHFhAYBxAiFAAIIQgABioUKEoyCCgHIhAQAyg1Ig8gABALEgQgByAHCAASBwADIBUqUThdACsXHR8DCQMHAw8TBwMAAwcLAAcPFQgTIRsHDw==,1025869502360404
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JwBruLCIADxwvMgAgKA8=,1025869505693737
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GjV4AgoGbXB5LW9yKIAgEiYYAwgBIiAJ1himL2IMMQgAAA8IBwMvDFEaIRgAEyIHvAEdWgMxDw==,1025869509027070
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ9AaWMhIEAAAIDw==,1025869512360403
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJriPIFRIEBwAIDw==,1025869515693736
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJihv8DkoEGgAQBwADOQ0PA1EIBwpiCAAP,1025869519027069
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JuhzeFCIADwgABAgACA8=,1025869522360402
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GjJ4AgoGbXB5LW9yKIAgEiMYAwgBIh0J2hzoIloEKhQICA8AMQQAFggEKgMIHRADEBcPDw==,1025869525693735
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJriPkFhIEBwAIDw==,1025869529027068
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ/h2iHhIEEgAIDw==,1025869532360401
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJ3h3AGhIIAASCAQ8=,1025869535693734
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ0hziFRIECANiDw==,1025869539027067
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ9hyWIhIEAAAqDw==,1025869542360400
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gjh4AgoGbXB5LW9yKIAgEikYAwgBIiMJjB32HHIEBwQHHAAMGAAaGCgAKgcYDwgHHwsZBwATLwMXDw==,1025869545693733
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJsDnsLioPJwAXCAkQEgM4Dw==,1025869549027066
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GkN4AgoGbXB5LW9yKIAgEjQYAwgBIi4Jii7oMpoBCBceHwAZDB8YDwsRAA8HBw83EBE4CDIiBCgHCBt0HRAnAAMYCxAP,1025869552360399
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiN4AgoGbXB5LW9yKIAgEhQYAwgBIg4JwiP+FBoEAACcAQMSDw==,1025869555693732
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8Jki/mISIAEQgHCBIHEA8=,1025869559027065
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ2jG0FhIEEQQKDw==,1025869562360398
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JtDKMESIQBwARBBoPCA8=,1025869565693731
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJljLUESoAJwgPABgmECEADw==,1025869569027064
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJkjKGEhIEJwQgDw==,1025869572360397
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ9jGKFhIELwAoDw==,1025869575693730
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJmjL+ERIMAAsIDw==,1025869579027063
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJwDKuFBIEMQBKDw==,1025869582360396
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJxjvwGjIADwgABBAGWgUSCzEP,1025869585693729
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ2jy0HhIEBwAIDw==,1025869589027062
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GjR4AgoGbXB5LW9yKIAgEiUYAwgBIh8JvD74H2IDMQQXHEkADxQfHgAgOAQaBEgLGgQQPQgP,1025869592360395
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJ4D/qMCoIDxgAACoXCAcRDw==,1025869595693728
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J4AOUBBoDECEKCxEP,1025869599027061
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JnATsAyIaCAcQNQAEDw8=,1025869602360394
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJhAXSAxINEi8HDw==,1025869605693727
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GjN4AgoGbXB5LW9yKIAgEiQYAwgBIh4JyAWqA1o2AAAPRg9CABAIDxCDAQgAEAsIXQAMDw8=,1025869609027060
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJhAnwAhIhErMBCQ8=,1025869612360393
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gld4AgoGbXB5LW9yKIAgEkgYAwgBIkIJzAnYAuoBAAgDAAMAAwADAAMAAwADAAMAAwADAAMAAwADAAMAAAcEAAQABAAEAAQABAAEAAQABAAEAAQABAAEAA8=,1025869615693726
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JuBLGPxoAEhkABBEP,1025869622360392
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JjhPGPxoICB0KABEP,1025869625693725
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJ0hO6A3oACAMAAwADAAMAAwADAAMAAAcEAAQABAAEAAQABAAP,1025869629027058
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GrMBeAIKBm1weS1vciiAIBKjARgDCAEinAEJvhTSA9IEHBo+CBQYHAAWCAwaKAgMGC4IEBgcCBIaOCBGShwyEgg0aggAOnIAEBQiEDgKAAQiDBAEIBg6CDoMEAQyBwADGQ8XAx8PGQ9JIT8AGQ8XAA8nUQkAAxcHAAchDw8ADwcABxcHAAcZGRcLHw8HBxkLAA8fMSETHx0HAxcjBwsZJQcDFy8HBxclABsJFxc1BwsXEwc5Bw8=,1025869632360391
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,Gj94AgoGbXB5LW9yKIAgEjAYAwgBIioJrBqKC4oBACAQIAQ6DBgAKgQQCAAIOgAYCwcAOQsHAzkLDwMnESkDLw8=,1025869635693724
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J6BqoDRoEWgsnACkP,1025869639027057
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0Joj/ECRoEAAAIAwAP,1025869642360390
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J2jzSGBoEDwNCAAkP,1025869645693723
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--utility-pole,Gk94AgoGbXB5LW9yKIAgEkAYAwgBIjoJuhzeFLIBDAAIIARkAGoAMAQKAMQBBAgM1gQQ7gQEKgAQAAgAMgcQEwcDKQvXBQepAwMpAKMBAycP,1025869649027056
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--utility-pole,GlV4AgoGbXB5LW9yKIAgEiIYAwgBIhwJyjzuHFIEDwAfBBkMAAQAA4gCAwgPAAAxAHkPEiIYAwgCIhwJ1jzgGlIELwCDAQAnBEEMBwQQAFIDegMIAEIP,1025869652360389
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--utility-pole,Gjd4AgoGbXB5LW9yKIAgEigYAwgBIiIJ3h3AGloMggEU4AIEGgA4BBoEmgEDCgMAD5cCHY8DAEkP,1025869655693722
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--utility-pole,GkV4AgoGbXB5LW9yKIAgEjYYAwgBIjAJsiPOFJIBBA8MAAAwABAArgEAugMPCAMHBIEDAAcAkwEABwMPCwcQDwAhFw8ADw8=,1025869662360388
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--utility-pole,Gnd4AgoGbXB5LW9yKIAgEmgYAwgBImIJ3jGiFuoCBHkIMQBHBCkAFwQPBGsEDwAvBFEACQQXAEkMFwwADAAKAAQICAgICAASDwgRAAMQBxAAKAAKAygDSgMgACoDCABCAxAAMAMiADgDCgBSAzADCAAIAwgHCgMADw==,1025869665693721
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--street-light,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJljLUEToMDyIACAgAKiUICwADHw8=,1025869669027054
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--utility-pole,Gil4AgoGbXB5LW9yKIAgEhoYAwgBIhQJ0B60HioA/QEMBwOGAgSCAQsIDw==,1025869672360387
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--pole,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJ+iHuJGIX5wUErwIEDwgABBAAqgMc8gUI3AEDIgcABxcDgwEP,1025869675693720
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--vehicle--car,Gu8CeAIKBm1weS1vciiAIBLfAhgDCAEi2AIJwgSeMpIJCCdWOWIicjgECAQAMhJyWlooGgDQAWq0AiqsASgYEPoBD/4BN7QBB0IRLC9KmwGwAUkMFwoAECkIABQvICFKJzIhJDceWQi7ARQhMidiIW4XsgMXvAIHfgi4ASA6GBwiBhAIAAgYCAAMIgQoBBAEGgQIBAgqQiwoDABCSjZiABAcOjYwLBI2MAwATmIECgQACBAMAC4oKAAEAAwIxgEAajJCMLQBOgQIDABiMpAEEJQBKRAPnAEfkAE5QgCWAR8WBwgQDAAECAQABBAUCAQIBAoeIBAgCEoAzgQTWhXOAQA4J1ITYokCCFVKBxAJXDMQIQjXAgcrDxNjaz+1Agh3D70CANUBMZkCGPEBSp8BEC8QmwEKfwCTARmVAgCTAQ+hBQifARDLAgCXAQ9lBw8AgwEP1wIQmwEAXRA9GkMwBxAhEu0BGO0DCE0pDc8CAMsJDw==,1025869679027053
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--support--utility-pole,GkR4AgoGbXB5LW9yKIAgEjUYAwgBIi8JzDHEFpoBBMUBBwoAGA8wC1ILCgAhDB8ISQgHEEEAFw4PCBAEEANaA3oDEgUIDw==,1025869682360386
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--manhole,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJgEDIKjIAem0IMScHFxApKh8P,1025869685693719
