image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--vehicle--motorcycle,Gmt4AgoGbXB5LW9yKIAgElwYAwgBIlYJ0h/QIroCBg8EOSgAIBAAFw8PFCkeAAAiCBAECAAIBAgECAQICAgMCgQ4ByoHCAAgEBAIGgNqCwgzBwMHAwcABwMHIQkLDxcAAB8ADwcHAwADCQkPDw==,325528833882504
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--support--utility-pole,GnR4AgoGbXB5LW9yKIAgEmUYAwgBIl8J6Cb8C6oCALMBDBciEAhaBBAACAQQAAgEEgAIBCAAOgggAAgEGAA6BM4BCFoAKATeAQSoBQCuCgCaAwe4BQAiB9QBBxAzABEPA7sBCP0BAFEEBw6XDQn5CA+vBQMRDw==,325528837215837
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",human--person--individual,GjR4AgoGbXB5LW9yKIAgEiUYAwgBIh8JhBy6IGIIMQQHEAAAEA4YAAoFWgNACwcAFwsXB0kP,325528840549170
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",human--person--individual,GjJ4AgoGbXB5LW9yKIAgEiMYAwgBIh0JrhyIIFoEBwAHBAcQEAQQAAgDbAMQCwcHWQAJDw==,325528843882503
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--banner,GnF4AgoGbXB5LW9yKIAgEmIYAwgBIlwJsC3OH8oCBAcUaRYnFFkMEQAXDBcEKRgvDgAUIRQABAcqHwQPHAcECRQPCAcEAAQHGg8EBwQACAcUBwwIADgAvgEHagMQC+QDTQAnGT0AKR8jAA8XOQcbIQBRDw==,325528847215836
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--support--utility-pole,Gjt4AgoGbXB5LW9yKIAgEiwYAwgBIiYJ5DrOJGoIvwUEnQQEFwS/AgQHEggD7gYDCAOWBQBSACoJCA8ADw==,325528850549169
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--support--utility-pole,GjZ4AgoGbXB5LW9yKIAgEicYAwgBIiEJwAKiHmoEBwQACAAEAARaABoPCAAHACEAFwMHABcDBw8=,325528853882502
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",human--person--individual,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJ+D6SI0oDWQghDgAIIgNyAyANAAAfAwcP,325528857215835
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--support--pole,Gjt4AgoGbXB5LW9yKIAgEiwYAwgBIiYJ2BucIXIFtQQKAACsAQQIAOYBADIEGAAYACoAMARiAxIDCAMRDw==,325528860549168
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",human--person--individual,GkF4AgoGbXB5LW9yKIAgEjIYAwgBIiwJgECgMJIBADIHECkHCxg3ABk3ABETJwcAAA8LBwA5FCcqACAYIAAqYggADw==,325528863882501
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",human--person--individual,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJzhyYIEoEFxQABDoDCAAIAxgACAAaCwkP,325528867215834
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",human--person--individual,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJqj+SIzIAQRQHBEoDIAAQDwAP,325528870549167
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--vehicle--car,GrsCeAIKBm1weS1vciiAIBKrAhgDCAEipAIJjBmaLqIIBAcAFyAfZikWFyAPNhk8B3gnrgIAsgMwQhAEAAQKQhAECAgAJCAaMggACCgcSkpKNloEIAxCEBAMIhAIBhBWMhwgBBAIAAQQGBIIEDYYGBicAUIYGAYSEAgYMDoyyAEIqAEyWjgUIi4ohgEYFioMMBgKIFIKWik4NRoDWisoGzIAEAkIE0oHSklSABArYgcAAxAJAAMQDwgTIpsBMMsBCncYzwFihwEQkQIAjwEQtQoAnwIfxQIIaw83WW8h0wEfOQ8vIZkEUisnD0EDJwgxADkLNwBzCS8DcwqNAhRJCAcADyhRtAEIFhcoDxgXRiEaADQqdDBMJ1JRShmcAWluF3wHRhccIToXODlKJzZRICFSLypBDEEMF3pJFlEP,325528873882500
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",human--person--individual,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJ9D/IIioHKQBZEAcAQgBKDw==,325528877215833
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--support--utility-pole,Gj54AgoGbXB5LW9yKIAgEi8YAwgBIikJhAG2HHoFUQoHBAgAIAQqABgEWgSuAgCsAQMiBwADOQCJAQOvAgBpDw==,325528880549166
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--support--utility-pole,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJrD7wHyoAewgABFIDOgcHDw==,325528883882499
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--vehicle--car,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J4BuAICIYCAAyEwADBw8=,325528887215832
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--support--utility-pole,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJvjv8HjoATwQRCAgAMgAgABoHAA8=,325528890549165
