image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GlN4AgoGbXB5LW9yKIAgEkQYAwgBIj4J1D3sG9oBEgcEIQMXDAAIGAgAEDpCcgxCEBgAEgwYEwAAEAsYCwADGg9BFSELLw8XABEHAAcfFycDIQkHDw==,984123733512326
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJji/MMRIQBwQaDw==,984123736845659
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0Jhj+CHhoMEAAQCw8P,984123740178992
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JhhrYLxo6CAAQIQgP,984123743512325
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,Gmt4AgoGbXB5LW9yKIAgElwYAwgBIlYJkBS0ObICNgewAXEAIA8gezILEAMiOhAUGDYAMCcUEAAQBwgzAAAYORIDEB8YOSATAC0iUQcTED0ASRg/USEPCxcAGQgPHAc+ABQQqAEAbBcIMSEHDw==,984123746845658
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GlF4AgoGbXB5LW9yKIAgEkIYAwgBIjwJoB2iM9IBABcYIRwACg8oCAQIBAgECAQKBAgICAoYBAgACAQIAAgAMiUYCxcDHwcJAy8TBwQwJQAHHw8=,984123750178991
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GlF4AgoGbXB5LW9yKIAgEkIYAwgBIjwJ0hjgMtIBHA9aED4PEBBiECIiGDgEIh84ABILGCUYPTcPIQtZGyctAAMQGwgPGDEYByIbCAcHABcMGQ8=,984123753512324
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GkN4AgoGbXB5LW9yKIAgEjQYAwgBIi4J6AvYIpoBNBcEEA4IUA8SCCwfHggEEAAQCAgACBEAExo7EBEAGw8DIRMqNQcP,984123756845657
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJjA3AHSoEAAAIAAgDAAAHDw==,984123760178990
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,Gix4AgoGbXB5LW9yKIAgEh0YAwgBIhcJ9AvCG0IIDwwADBAAEAcKABEPAAMSDw==,984123763512323
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJsD6SKxIIAAcIDw==,984123766845656
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GkZ4AgoGbXB5LW9yKIAgEjcYAwgBIjEJthuWIqIBACccGagBF1IIDhoIAAwgDwAJGA8QJw8LECUACxI5BwMQKwgPABUhEwAP,984123770178989
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J+h3+ISIoBwoICSAHAA8=,984123773512322
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GjB4AgoGbXB5LW9yKIAgEiEYAwgBIhsJvB72IVIUBxwIBBASBwkQChAVAAsABxcXAA8=,984123776845655
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GlV4AgoGbXB5LW9yKIAgEkYYAwgBIkAJxgz0G9IBCA8DkwEI3QEDFwxBBFkMFwgQA84BBygHtAELIgBaDAgIOAwSBCgOGAA6CQADHwsRAy8HBwsxCwcP,984123780178988
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJyiieHypGFxAgCxg1CBcXDw==,984123783512321
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJmirsHkoeBwQHBABqBwgIFyA9ChMYLQ8P,984123786845654
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",object--support--pole,GpABeAIKBm1weS1vciiAIBKAARgDCAEiegm2C7giwgMEBwzlAQQhABcEJwAPBCEADwYxAAcELwAHBCEAFwQPACEEDwAnBBkAHwQXABkEDwQ3BBEQAAASB4IBAwgAKgMYABgDGgAYAxAAIAMKADADCAAiAwgAMAMQACIDIAAYAyIAIAMIBWwDGAAgAzoHEAsHAA8P,984123790178987
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",object--support--pole,GkN4AgoGbXB5LW9yKIAgEjQYAwgBIi4JXtIjkgEEBwAXAJsBAA8ADwAHABkIDwQAFggEMgAIA5QBAJwBCWITAAAPBwkP,984123793512320
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",object--support--pole,Gjl4AgoGbXB5LW9yKIAgEioYAwgBIiQJuAGyI2oHBwAnDJcCAB8EFwBZBAkEYQwAA/4BAxAD1gEHYg8=,984123796845653
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",object--support--pole,Gl94AgoGbXB5LW9yKIAgElAYAwgBIkoJnj76JfIBBA8EgwEOuwEQ+wMIeQQZDAAMFwAPFAAGCAQIABAMEAAKBAgEGAeCAQN8B7wBA3IAWgASBSAb9AYHGh8ABwAlAAcPDw==,984123800178986
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",object--support--utility-pole,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JvCrcHhoDaQgAAGoP,984123803512319
