<<<<<<< HEAD
osm_id,mapillary_id,line_x_pixel,image_width,image_height,half_cropped_image,full_image_filename,cropped_image_filename,,,,,,,
1003994316,4.43735E+14,2994,4096,2048,right,443734811781912.jpg,1003994316_443734811781912_right.jpg,,,,,,,
1003994319,1146832276539115,829,4096,2048,left,1146832276539115.jpg,1003994319_1146832276539115_left.jpg,,,,,,,
1003994336,3727157984239738,3164,4096,2048,right,3727157984239738.jpg,1003994336_3727157984239738_right.jpg,,,,,,,
1003994337,2.86304E+14,2772,4096,2048,right,286304121176795.jpg,1003994337_286304121176795_right.jpg,,,,,,,
1003994344,1539108946814518,951,4096,2048,left,1539108946814518.jpg,1003994344_1539108946814518_left.jpg,,,,,,,
1003994369,4.93851E+14,1063,4096,2048,left,493851376508952.jpg,1003994369_493851376508952_left.jpg,,,,,,,
1003994374,1444741642855588,3089,4096,2048,right,1444741642855588.jpg,1003994374_1444741642855588_right.jpg,,,,,,,
1003994378,25870699372576559,3070,4096,2048,right,25870699372576559.jpg,1003994378_25870699372576559_right.jpg,,,,,,,
1003994388,1667598883777724,874,4096,2048,left,1667598883777724.jpg,1003994388_1667598883777724_left.jpg,,,,,,,
1003994391,4.88417E+14,2907,4096,2048,right,488416910322089.jpg,1003994391_488416910322089_right.jpg,,,,,,,
1003994394,4.78168E+14,934,4096,2048,left,478167517911215.jpg,1003994394_478167517911215_left.jpg,,,,,,,
1003994405,8.15361E+14,3049,4096,2048,right,815361326966922.jpg,1003994405_815361326966922_right.jpg,,,,,,,
1003994416,4.39654E+14,947,4096,2048,left,439653515641416.jpg,1003994416_439653515641416_left.jpg,,,,,,,
1003994433,4.96802E+14,2999,4096,2048,right,496802386123958.jpg,1003994433_496802386123958_right.jpg,,,,,,,
1003994448,7.76736E+14,2968,4096,2048,right,776735877954815.jpg,1003994448_776735877954815_right.jpg,,,,,,,
1003994478,4.53488E+14,944,4096,2048,left,453487750798164.jpg,1003994478_453487750798164_left.jpg,,,,,,,
1003994493,7503334099793575,3056,4096,2048,right,7503334099793575.jpg,1003994493_7503334099793575_right.jpg,,,,,,,
1003994501,3320370644935465,2483,4096,2048,right,3320370644935465.jpg,1003994501_3320370644935465_right.jpg,,,,,,,
1003994505,1191677775409489,1055,4096,2048,left,1191677775409489.jpg,1003994505_1191677775409489_left.jpg,,,,,,,
1003994508,1969606116793304,962,4096,2048,left,1969606116793304.jpg,1003994508_1969606116793304_left.jpg,,,,,,,
1003994511,1835537560290467,3078,4096,2048,right,1835537560290467.jpg,1003994511_1835537560290467_right.jpg,,,,,,,
1003994512,1529486907920459,3114,4096,2048,right,1529486907920459.jpg,1003994512_1529486907920459_right.jpg,,,,,,,
1003994523,3.54099E+14,980,4096,2048,left,354098804375004.jpg,1003994523_354098804375004_left.jpg,,,,,,,
1003994528,2392609657595180,815,4096,2048,left,2392609657595180.jpg,1003994528_2392609657595180_left.jpg,,,,,,,
1003994532,4.39869E+14,990,4096,2048,left,439869288814779.jpg,1003994532_439869288814779_left.jpg,,,,,,,
1003994541,2129625420771800,860,4096,2048,left,2129625420771800.jpg,1003994541_2129625420771800_left.jpg,,,,,,,
1003994546,5.05198E+14,1004,4096,2048,left,505197805268638.jpg,1003994546_505197805268638_left.jpg,,,,,,,
1003994553,9.74743E+14,1175,4096,2048,left,974743047774612.jpg,1003994553_974743047774612_left.jpg,,,,,,,
1003994564,6464289767029105,811,4096,2048,left,6464289767029105.jpg,1003994564_6464289767029105_left.jpg,,,,,,,
1003994585,1690070081397454,1117,4096,2048,left,1690070081397454.jpg,1003994585_1690070081397454_left.jpg,,,,,,,
1003994587,7845407205580421,2994,4096,2048,right,7845407205580421.jpg,1003994587_7845407205580421_right.jpg,,,,,,,
1003994590,3537713783115986,3103,4096,2048,right,3537713783115986.jpg,1003994590_3537713783115986_right.jpg,,,,,,,
1003994591,1732229023850505,2619,4096,2048,right,1732229023850505.jpg,1003994591_1732229023850505_right.jpg,,,,,,,
1003994614,4.89322E+14,2992,4096,2048,right,489322460275937.jpg,1003994614_489322460275937_right.jpg,,,,,,,
1003994635,3.9035E+14,955,4096,2048,left,390350146833616.jpg,1003994635_390350146833616_left.jpg,,,,,,,
1003994638,1709661773174911,1033,4096,2048,left,1709661773174911.jpg,1003994638_1709661773174911_left.jpg,,,,,,,
1003994648,1121699812272148,993,4096,2048,left,1121699812272148.jpg,1003994648_1121699812272148_left.jpg,,,,,,,
1003994687,3.93689E+14,643,4096,2048,left,393689207041483.jpg,1003994687_393689207041483_left.jpg,,,,,,,
1003994693,4.56098E+14,3046,4096,2048,right,456097760510926.jpg,1003994693_456097760510926_right.jpg,,,,,,,
1003994698,1171333770845474,3026,4096,2048,right,1171333770845474.jpg,1003994698_1171333770845474_right.jpg,,,,,,,
1003994705,1138381864115056,2898,4096,2048,right,1138381864115056.jpg,1003994705_1138381864115056_right.jpg,,,,,,,
1003994706,4.30151E+14,3032,4096,2048,right,430150879993151.jpg,1003994706_430150879993151_right.jpg,,,,,,,
1003994716,1529486907920459,1036,4096,2048,left,1529486907920459.jpg,1003994716_1529486907920459_left.jpg,,,,,,,
1003994733,4.53633E+14,3297,4096,2048,right,453632954113116.jpg,1003994733_453632954113116_right.jpg,,,,,,,
1003994734,8550503681631139,977,4096,2048,left,8550503681631139.jpg,1003994734_8550503681631139_left.jpg,,,,,,,
1003994760,1109086690154629,3037,4096,2048,right,1109086690154629.jpg,1003994760_1109086690154629_right.jpg,,,,,,,
1003994765,3681902665409066,907,4096,2048,left,3681902665409066.jpg,1003994765_3681902665409066_left.jpg,,,,,,,
1003994784,7.52682E+14,3080,4096,2048,right,752682083747400.jpg,1003994784_752682083747400_right.jpg,,,,,,,
1003994785,4.92275E+14,941,4096,2048,left,492274550132981.jpg,1003994785_492274550132981_left.jpg,,,,,,,
1003994793,3.62329E+14,2932,4096,2048,right,362329236567106.jpg,1003994793_362329236567106_right.jpg,,,,,,,
1003994795,7.70713E+14,1012,4096,2048,left,770712978591113.jpg,1003994795_770712978591113_left.jpg,,,,,,,
1003994801,4.69848E+14,944,4096,2048,left,469848172335377.jpg,1003994801_469848172335377_left.jpg,,,,,,,
1003994805,1156060375445925,920,4096,2048,left,1156060375445925.jpg,1003994805_1156060375445925_left.jpg,,,,,,,
1003994813,1663326777757501,3069,4096,2048,right,1663326777757501.jpg,1003994813_1663326777757501_right.jpg,,,,,,,
1003994819,9.83978E+14,2913,4096,2048,right,983977943268717.jpg,1003994819_983977943268717_right.jpg,,,,,,,
1003994822,4.56098E+14,1010,4096,2048,left,456097760510926.jpg,1003994822_456097760510926_left.jpg,,,,,,,
1003994827,2.72462E+14,1060,4096,2048,left,272462205923010.jpg,1003994827_272462205923010_left.jpg,,,,,,,
1003994844,1301105287338519,3066,4096,2048,right,1301105287338519.jpg,1003994844_1301105287338519_right.jpg,,,,,,,
1003994845,1634324800699791,952,4096,2048,left,1634324800699791.jpg,1003994845_1634324800699791_left.jpg,,,,,,,
1003994846,4.98977E+14,980,4096,2048,left,498977082660897.jpg,1003994846_498977082660897_left.jpg,,,,,,,
1003994852,2133115960423611,2958,4096,2048,right,2133115960423611.jpg,1003994852_2133115960423611_right.jpg,,,,,,,
1003994859,1171151434218027,828,4096,2048,left,1171151434218027.jpg,1003994859_1171151434218027_left.jpg,,,,,,,
1003994878,1000805961637672,1005,4096,2048,left,1000805961637672.jpg,1003994878_1000805961637672_left.jpg,,,,,,,
1003994882,2256660681337466,3080,4096,2048,right,2256660681337466.jpg,1003994882_2256660681337466_right.jpg,,,,,,,
1003994914,2205149606513676,2991,4096,2048,right,2205149606513676.jpg,1003994914_2205149606513676_right.jpg,,,,,,,
1003994924,1094270748738777,1006,4096,2048,left,1094270748738777.jpg,1003994924_1094270748738777_left.jpg,,,,,,,
1003994931,1630059684483515,3095,4096,2048,right,1630059684483515.jpg,1003994931_1630059684483515_right.jpg,,,,,,,
1003994943,7.87044E+14,960,4096,2048,left,787044126882588.jpg,1003994943_787044126882588_left.jpg,,,,,,,
1003994970,2028072387650442,501,4096,2048,left,2028072387650442.jpg,1003994970_2028072387650442_left.jpg,,,,,,,
1003994979,2778319938989766,3005,4096,2048,right,2778319938989766.jpg,1003994979_2778319938989766_right.jpg,,,,,,,
1003994989,7764998183555465,935,4096,2048,left,7764998183555465.jpg,1003994989_7764998183555465_left.jpg,,,,,,,
1003994990,1028587732215201,3172,4096,2048,right,1028587732215201.jpg,1003994990_1028587732215201_right.jpg,,,,,,,
1003994993,4.8523E+14,2924,4096,2048,right,485230317492030.jpg,1003994993_485230317492030_right.jpg,,,,,,,
1003994996,1377411336266278,3029,4096,2048,right,1377411336266278.jpg,1003994996_1377411336266278_right.jpg,,,,,,,
1003995050,8.23505E+14,1061,4096,2048,left,823505056093011.jpg,1003995050_823505056093011_left.jpg,,,,,,,
1003995055,1015863156731210,2973,4096,2048,right,1015863156731210.jpg,1003995055_1015863156731210_right.jpg,,,,,,,
1003995069,4.45024E+14,3042,4096,2048,right,445023991617849.jpg,1003995069_445023991617849_right.jpg,,,,,,,
1003995072,1197080404564148,862,4096,2048,left,1197080404564148.jpg,1003995072_1197080404564148_left.jpg,,,,,,,
1003995076,8275404725826766,982,4096,2048,left,8275404725826766.jpg,1003995076_8275404725826766_left.jpg,,,,,,,
1003995096,1664466557690469,934,4096,2048,left,1664466557690469.jpg,1003995096_1664466557690469_left.jpg,,,,,,,
1003995102,4.98802E+14,3164,4096,2048,right,498801549380976.jpg,1003995102_498801549380976_right.jpg,,,,,,,
1003995106,9.5015E+14,3067,4096,2048,right,950149973788646.jpg,1003995106_950149973788646_right.jpg,,,,,,,
1003995117,1002953744790241,822,4096,2048,left,1002953744790241.jpg,1003995117_1002953744790241_left.jpg,,,,,,,
1003995118,1786205488456209,1129,4096,2048,left,1786205488456209.jpg,1003995118_1786205488456209_left.jpg,,,,,,,
1003995126,9.1946E+14,966,4096,2048,left,919460319950181.jpg,1003995126_919460319950181_left.jpg,,,,,,,
1003995129,1746337369505013,3134,4096,2048,right,1746337369505013.jpg,1003995129_1746337369505013_right.jpg,,,,,,,
1003995133,7.46041E+14,2932,4096,2048,right,746041184150162.jpg,1003995133_746041184150162_right.jpg,,,,,,,
1003995137,1576984843003476,933,4096,2048,left,1576984843003476.jpg,1003995137_1576984843003476_left.jpg,,,,,,,
1003995141,1425031431497554,1010,4096,2048,left,1425031431497554.jpg,1003995141_1425031431497554_left.jpg,,,,,,,
1003995166,4.80425E+14,1768,4096,2048,left,480425187730051.jpg,1003995166_480425187730051_left.jpg,,,,,,,
1003995177,8.33208E+14,3196,4096,2048,right,833208495358406.jpg,1003995177_833208495358406_right.jpg,,,,,,,
1003995181,7.71029E+14,3046,4096,2048,right,771028548446264.jpg,1003995181_771028548446264_right.jpg,,,,,,,
1003995197,9.87525E+14,3061,4096,2048,right,987525246709877.jpg,1003995197_987525246709877_right.jpg,,,,,,,
1003995207,8.15361E+14,1005,4096,2048,left,815361326966922.jpg,1003995207_815361326966922_left.jpg,,,,,,,
1003995233,1610512829793191,3055,4096,2048,right,1610512829793191.jpg,1003995233_1610512829793191_right.jpg,,,,,,,
1003995234,5.15235E+14,982,4096,2048,left,515234727492799.jpg,1003995234_515234727492799_left.jpg,,,,,,,
1003995235,7.71029E+14,740,4096,2048,left,771028548446264.jpg,1003995235_771028548446264_left.jpg,,,,,,,
1003995236,1685976528840109,2951,4096,2048,right,1685976528840109.jpg,1003995236_1685976528840109_right.jpg,,,,,,,
1003995238,4.55489E+14,991,4096,2048,left,455489260442381.jpg,1003995238_455489260442381_left.jpg,,,,,,,
1003995246,2110242252689241,883,4096,2048,left,2110242252689241.jpg,1003995246_2110242252689241_left.jpg,,,,,,,
1003995266,9.98303E+14,2823,4096,2048,right,998303491827547.jpg,1003995266_998303491827547_right.jpg,,,,,,,
1003995274,3716617528666086,2998,4096,2048,right,3716617528666086.jpg,1003995274_3716617528666086_right.jpg,,,,,,,
1003995278,1188650022268564,980,4096,2048,left,1188650022268564.jpg,1003995278_1188650022268564_left.jpg,,,,,,,
1003995283,3.68455E+14,2949,4096,2048,right,368455043014101.jpg,1003995283_368455043014101_right.jpg,,,,,,,
1003995286,1134266004357994,3078,4096,2048,right,1134266004357994.jpg,1003995286_1134266004357994_right.jpg,,,,,,,
1003995296,1660261414787916,3126,4096,2048,right,1660261414787916.jpg,1003995296_1660261414787916_right.jpg,,,,,,,
1003995327,1123844018693365,1045,4096,2048,left,1123844018693365.jpg,1003995327_1123844018693365_left.jpg,,,,,,,
1003995336,1183206959551814,2902,4096,2048,right,1183206959551814.jpg,1003995336_1183206959551814_right.jpg,,,,,,,
1003995343,2672818719548588,2779,4096,2048,right,2672818719548588.jpg,1003995343_2672818719548588_right.jpg,,,,,,,
1003995344,1460442368004873,1034,4096,2048,left,1460442368004873.jpg,1003995344_1460442368004873_left.jpg,,,,,,,
1003995345,4.58712E+14,882,4096,2048,left,458712437104236.jpg,1003995345_458712437104236_left.jpg,,,,,,,
1003995360,1159822248554331,978,4096,2048,left,1159822248554331.jpg,1003995360_1159822248554331_left.jpg,,,,,,,
1003995362,4.8231E+14,3046,4096,2048,right,482310017652185.jpg,1003995362_482310017652185_right.jpg,,,,,,,
1003995363,1464826197450630,1053,4096,2048,left,1464826197450630.jpg,1003995363_1464826197450630_left.jpg,,,,,,,
1003995367,2255467028130892,3245,4096,2048,right,2255467028130892.jpg,1003995367_2255467028130892_right.jpg,,,,,,,
1003995370,7.74221E+14,1014,4096,2048,left,774221227912257.jpg,1003995370_774221227912257_left.jpg,,,,,,,
1003995384,4.56517E+14,1909,4096,2048,left,456517363985805.jpg,1003995384_456517363985805_left.jpg,,,,,,,
1003995386,9.62282E+14,3013,4096,2048,right,962282345651535.jpg,1003995386_962282345651535_right.jpg,,,,,,,
1003995392,8.24867E+14,961,4096,2048,left,824866689282841.jpg,1003995392_824866689282841_left.jpg,,,,,,,
1003995393,7.96935E+14,826,4096,2048,left,796934662507216.jpg,1003995393_796934662507216_left.jpg,,,,,,,
1003995397,8.77823E+14,973,4096,2048,left,877823171053076.jpg,1003995397_877823171053076_left.jpg,,,,,,,
1003995399,1128331358397204,1059,4096,2048,left,1128331358397204.jpg,1003995399_1128331358397204_left.jpg,,,,,,,
1003995422,4214330065460106,1034,4096,2048,left,4214330065460106.jpg,1003995422_4214330065460106_left.jpg,,,,,,,
1003995423,1010514187222367,1078,4096,2048,left,1010514187222367.jpg,1003995423_1010514187222367_left.jpg,,,,,,,
1003995447,2770450593111757,1043,4096,2048,left,2770450593111757.jpg,1003995447_2770450593111757_left.jpg,,,,,,,
1003995461,4.62135E+14,996,4096,2048,left,462135229765035.jpg,1003995461_462135229765035_left.jpg,,,,,,,
1003995468,8.58962E+14,1149,4096,2048,left,858961786268822.jpg,1003995468_858961786268822_left.jpg,,,,,,,
1003995471,1431371014240871,1031,4096,2048,left,1431371014240871.jpg,1003995471_1431371014240871_left.jpg,,,,,,,
1003995480,8.65981E+14,924,4096,2048,left,865981482039169.jpg,1003995480_865981482039169_left.jpg,,,,,,,
1003995487,1465944014290090,3016,4096,2048,right,1465944014290090.jpg,1003995487_1465944014290090_right.jpg,,,,,,,
1003995496,1907120666409230,2944,4096,2048,right,1907120666409230.jpg,1003995496_1907120666409230_right.jpg,,,,,,,
1003995499,3.64025E+14,3074,4096,2048,right,364025436391098.jpg,1003995499_364025436391098_right.jpg,,,,,,,
1003995516,2166387587058198,1056,4096,2048,left,2166387587058198.jpg,1003995516_2166387587058198_left.jpg,,,,,,,
1003995521,1155247462342568,2979,4096,2048,right,1155247462342568.jpg,1003995521_1155247462342568_right.jpg,,,,,,,
1003995533,8.37199E+14,627,4096,2048,left,837198911196260.jpg,1003995533_837198911196260_left.jpg,,,,,,,
1003995539,1520807555454193,920,4096,2048,left,1520807555454193.jpg,1003995539_1520807555454193_left.jpg,,,,,,,
1003995541,4.38178E+14,964,4096,2048,left,438178475648571.jpg,1003995541_438178475648571_left.jpg,,,,,,,
1003995544,1750870352408910,2940,4096,2048,right,1750870352408910.jpg,1003995544_1750870352408910_right.jpg,,,,,,,
1003995570,7.7825E+14,3004,4096,2048,right,778250081128811.jpg,1003995570_778250081128811_right.jpg,,,,,,,
1003995595,2050112752056725,927,4096,2048,left,2050112752056725.jpg,1003995595_2050112752056725_left.jpg,,,,,,,
1003995596,1900158640406202,999,4096,2048,left,1900158640406202.jpg,1003995596_1900158640406202_left.jpg,,,,,,,
1003995604,1149495226102575,961,4096,2048,left,1149495226102575.jpg,1003995604_1149495226102575_left.jpg,,,,,,,
1003995616,1541464629914610,969,4096,2048,left,1541464629914610.jpg,1003995616_1541464629914610_left.jpg,,,,,,,
1003995621,1184961699349418,998,4096,2048,left,1184961699349418.jpg,1003995621_1184961699349418_left.jpg,,,,,,,
1003995624,8.28167E+14,892,4096,2048,left,828166822247357.jpg,1003995624_828166822247357_left.jpg,,,,,,,
1003995626,1205827083757337,766,4096,2048,left,1205827083757337.jpg,1003995626_1205827083757337_left.jpg,,,,,,,
1003995628,3.87055E+14,804,4096,2048,left,387054943864534.jpg,1003995628_387054943864534_left.jpg,,,,,,,
1003995631,4.39501E+14,2987,4096,2048,right,439501232395915.jpg,1003995631_439501232395915_right.jpg,,,,,,,
1003995639,1530964774464463,1001,4096,2048,left,1530964774464463.jpg,1003995639_1530964774464463_left.jpg,,,,,,,
1003995645,3.65898E+14,2970,4096,2048,right,365898486184787.jpg,1003995645_365898486184787_right.jpg,,,,,,,
1003995648,4.49339E+14,3607,4096,2048,right,449338594528417.jpg,1003995648_449338594528417_right.jpg,,,,,,,
1003995651,8.72579E+14,3164,4096,2048,right,872578588016633.jpg,1003995651_872578588016633_right.jpg,,,,,,,
1003995661,7.65577E+14,970,4096,2048,left,765576565474221.jpg,1003995661_765576565474221_left.jpg,,,,,,,
1003995662,9.86073E+14,1089,4096,2048,left,986072706351049.jpg,1003995662_986072706351049_left.jpg,,,,,,,
1003995665,7.02867E+14,2918,4096,2048,right,702866911973351.jpg,1003995665_702866911973351_right.jpg,,,,,,,
1003995671,1129676304929518,3071,4096,2048,right,1129676304929518.jpg,1003995671_1129676304929518_right.jpg,,,,,,,
1003995686,9.91825E+14,2909,4096,2048,right,991825292674472.jpg,1003995686_991825292674472_right.jpg,,,,,,,
1003995707,1031517911657959,3055,4096,2048,right,1031517911657959.jpg,1003995707_1031517911657959_right.jpg,,,,,,,
1003995708,7783783105068516,915,4096,2048,left,7783783105068516.jpg,1003995708_7783783105068516_left.jpg,,,,,,,
1003995713,1944362649356672,938,4096,2048,left,1944362649356672.jpg,1003995713_1944362649356672_left.jpg,,,,,,,
1003995718,4.85703E+14,1124,4096,2048,left,485703220506160.jpg,1003995718_485703220506160_left.jpg,,,,,,,
1003995720,9.66321E+14,2917,4096,2048,right,966320998573442.jpg,1003995720_966320998573442_right.jpg,,,,,,,
1003995727,9.94195E+14,825,4096,2048,left,994195018659083.jpg,1003995727_994195018659083_left.jpg,,,,,,,
1003995728,3.54862E+14,3067,4096,2048,right,354862000734375.jpg,1003995728_354862000734375_right.jpg,,,,,,,
1003995729,7919117724847218,2813,4096,2048,right,7919117724847218.jpg,1003995729_7919117724847218_right.jpg,,,,,,,
1003995733,3.94258E+14,959,4096,2048,left,394257993083408.jpg,1003995733_394257993083408_left.jpg,,,,,,,
1003995742,4.90447E+14,2929,4096,2048,right,490447103716588.jpg,1003995742_490447103716588_right.jpg,,,,,,,
1003995745,4.57333E+14,2964,4096,2048,right,457333297057075.jpg,1003995745_457333297057075_right.jpg,,,,,,,
1003995755,1948369995584935,2876,4096,2048,right,1948369995584935.jpg,1003995755_1948369995584935_right.jpg,,,,,,,
1003995780,1036547488008251,1029,4096,2048,left,1036547488008251.jpg,1003995780_1036547488008251_left.jpg,,,,,,,
1003995781,9.71933E+14,1042,4096,2048,left,971933011336631.jpg,1003995781_971933011336631_left.jpg,,,,,,,
1003995787,1018327323238835,933,4096,2048,left,1018327323238835.jpg,1003995787_1018327323238835_left.jpg,,,,,,,
1003995790,8.16478E+14,1090,4096,2048,left,816477717108164.jpg,1003995790_816477717108164_left.jpg,,,,,,,
1003995792,1894391047710528,2949,4096,2048,right,1894391047710528.jpg,1003995792_1894391047710528_right.jpg,,,,,,,
1003995801,4.9986E+14,3005,4096,2048,right,499860159136257.jpg,1003995801_499860159136257_right.jpg,,,,,,,
1003995802,1226875175351355,1026,4096,2048,left,1226875175351355.jpg,1003995802_1226875175351355_left.jpg,,,,,,,
1003995803,1601360277312635,2794,4096,2048,right,1601360277312635.jpg,1003995803_1601360277312635_right.jpg,,,,,,,
1003995807,3675764602637224,838,4096,2048,left,3675764602637224.jpg,1003995807_3675764602637224_left.jpg,,,,,,,
1003995810,4.7067E+14,926,4096,2048,left,470670108901097.jpg,1003995810_470670108901097_left.jpg,,,,,,,
1003995811,4.98577E+14,3105,4096,2048,right,498577389292397.jpg,1003995811_498577389292397_right.jpg,,,,,,,
1003995819,2176202692766135,3011,4096,2048,right,2176202692766135.jpg,1003995819_2176202692766135_right.jpg,,,,,,,
1003995821,4.56797E+14,3050,4096,2048,right,456796973794641.jpg,1003995821_456796973794641_right.jpg,,,,,,,
1003995832,7.96667E+14,902,4096,2048,left,796666689236384.jpg,1003995832_796666689236384_left.jpg,,,,,,,
1003995834,2460696047595305,3033,4096,2048,right,2460696047595305.jpg,1003995834_2460696047595305_right.jpg,,,,,,,
1003995846,4.3745E+14,3008,4096,2048,right,437449875861272.jpg,1003995846_437449875861272_right.jpg,,,,,,,
1003995850,4.86105E+14,3109,4096,2048,right,486105077331635.jpg,1003995850_486105077331635_right.jpg,,,,,,,
1003995854,1183199369385014,3038,4096,2048,right,1183199369385014.jpg,1003995854_1183199369385014_right.jpg,,,,,,,
1003995870,3.79304E+14,2995,4096,2048,right,379303538059846.jpg,1003995870_379303538059846_right.jpg,,,,,,,
1003995871,7711375542249373,1095,4096,2048,left,7711375542249373.jpg,1003995871_7711375542249373_left.jpg,,,,,,,
1003995884,1053194312984411,890,4096,2048,left,1053194312984411.jpg,1003995884_1053194312984411_left.jpg,,,,,,,
1003995924,8.37987E+14,3071,4096,2048,right,837986607848287.jpg,1003995924_837986607848287_right.jpg,,,,,,,
1003995925,8.32112E+14,2974,4096,2048,right,832112125509483.jpg,1003995925_832112125509483_right.jpg,,,,,,,
1003995927,4.39208E+14,994,4096,2048,left,439207725674107.jpg,1003995927_439207725674107_left.jpg,,,,,,,
1003995940,1495751464372043,3096,4096,2048,right,1495751464372043.jpg,1003995940_1495751464372043_right.jpg,,,,,,,
1003995952,1615348529309711,2520,4096,2048,right,1615348529309711.jpg,1003995952_1615348529309711_right.jpg,,,,,,,
1003995956,3.61184E+14,3052,4096,2048,right,361184386711548.jpg,1003995956_361184386711548_right.jpg,,,,,,,
1003995960,1123825062249883,913,4096,2048,left,1123825062249883.jpg,1003995960_1123825062249883_left.jpg,,,,,,,
1003995961,1031517911657959,892,4096,2048,left,1031517911657959.jpg,1003995961_1031517911657959_left.jpg,,,,,,,
1003995964,2226748241032891,3070,4096,2048,right,2226748241032891.jpg,1003995964_2226748241032891_right.jpg,,,,,,,
1003995974,1199068241102620,996,4096,2048,left,1199068241102620.jpg,1003995974_1199068241102620_left.jpg,,,,,,,
1003995981,1150271742880853,1131,4096,2048,left,1150271742880853.jpg,1003995981_1150271742880853_left.jpg,,,,,,,
1003995992,1660095418077192,1169,4096,2048,left,1660095418077192.jpg,1003995992_1660095418077192_left.jpg,,,,,,,
1003996005,1456804198535544,978,4096,2048,left,1456804198535544.jpg,1003996005_1456804198535544_left.jpg,,,,,,,
1003996017,7.92815E+14,2877,4096,2048,right,792815329589256.jpg,1003996017_792815329589256_right.jpg,,,,,,,
1003996027,1268086880841567,1006,4096,2048,left,1268086880841567.jpg,1003996027_1268086880841567_left.jpg,,,,,,,
1003996042,26747743044825016,3178,4096,2048,right,26747743044825016.jpg,1003996042_26747743044825016_right.jpg,,,,,,,
1003996048,7.87288E+14,3048,4096,2048,right,787288213582855.jpg,1003996048_787288213582855_right.jpg,,,,,,,
1003996051,1376234713768612,2962,4096,2048,right,1376234713768612.jpg,1003996051_1376234713768612_right.jpg,,,,,,,
1003996053,8.83232E+14,3029,4096,2048,right,883232143821289.jpg,1003996053_883232143821289_right.jpg,,,,,,,
1003996076,2205555043129578,3108,4096,2048,right,2205555043129578.jpg,1003996076_2205555043129578_right.jpg,,,,,,,
1003996078,7.68707E+14,963,4096,2048,left,768706985463221.jpg,1003996078_768706985463221_left.jpg,,,,,,,
1003996092,1020385159440277,2817,4096,2048,right,1020385159440277.jpg,1003996092_1020385159440277_right.jpg,,,,,,,
1003996110,9.84752E+14,2642,4096,2048,right,984752326763448.jpg,1003996110_984752326763448_right.jpg,,,,,,,
1003996114,9.936E+14,1001,4096,2048,left,993599505556235.jpg,1003996114_993599505556235_left.jpg,,,,,,,
1003996121,9.94716E+14,1059,4096,2048,left,994715908773238.jpg,1003996121_994715908773238_left.jpg,,,,,,,
1003996128,5.06809E+14,3095,4096,2048,right,506809088390544.jpg,1003996128_506809088390544_right.jpg,,,,,,,
1003996132,9.94701E+14,1012,4096,2048,left,994701322294216.jpg,1003996132_994701322294216_left.jpg,,,,,,,
1003996141,1120752299006244,889,4096,2048,left,1120752299006244.jpg,1003996141_1120752299006244_left.jpg,,,,,,,
1003996149,1162467718236440,2235,4096,2048,right,1162467718236440.jpg,1003996149_1162467718236440_right.jpg,,,,,,,
1003996150,1396162565107568,958,4096,2048,left,1396162565107568.jpg,1003996150_1396162565107568_left.jpg,,,,,,,
1003996157,4.86728E+14,983,4096,2048,left,486728320492042.jpg,1003996157_486728320492042_left.jpg,,,,,,,
1003996158,4.66455E+14,2978,4096,2048,right,466454829324551.jpg,1003996158_466454829324551_right.jpg,,,,,,,
1003996170,4.56593E+14,666,4096,2048,left,456593053812313.jpg,1003996170_456593053812313_left.jpg,,,,,,,
1003996174,4.76267E+14,1018,4096,2048,left,476266791662420.jpg,1003996174_476266791662420_left.jpg,,,,,,,
1003996181,4.70526E+14,981,4096,2048,left,470526285624801.jpg,1003996181_470526285624801_left.jpg,,,,,,,
1003996185,4.89445E+14,1051,4096,2048,left,489445326915742.jpg,1003996185_489445326915742_left.jpg,,,,,,,
1003996190,3.73236E+14,1039,4096,2048,left,373235882047693.jpg,1003996190_373235882047693_left.jpg,,,,,,,
1003996201,1689871781750667,2911,4096,2048,right,1689871781750667.jpg,1003996201_1689871781750667_right.jpg,,,,,,,
1003996204,7915588095145476,883,4096,2048,left,7915588095145476.jpg,1003996204_7915588095145476_left.jpg,,,,,,,
1003996210,8.1779E+14,1149,4096,2048,left,817790173657829.jpg,1003996210_817790173657829_left.jpg,,,,,,,
1003996219,4.52708E+14,1001,4096,2048,left,452707800884849.jpg,1003996219_452707800884849_left.jpg,,,,,,,
1003996230,8150641921639232,1200,4096,2048,left,8150641921639232.jpg,1003996230_8150641921639232_left.jpg,,,,,,,
1003996239,3715224505397889,955,4096,2048,left,3715224505397889.jpg,1003996239_3715224505397889_left.jpg,,,,,,,
1003996242,1011971620770642,909,4096,2048,left,1011971620770642.jpg,1003996242_1011971620770642_left.jpg,,,,,,,
1003996244,1007775264251861,968,4096,2048,left,1007775264251861.jpg,1003996244_1007775264251861_left.jpg,,,,,,,
1003996261,1193838108296647,971,4096,2048,left,1193838108296647.jpg,1003996261_1193838108296647_left.jpg,,,,,,,
1003996267,1446356539579124,3019,4096,2048,right,1446356539579124.jpg,1003996267_1446356539579124_right.jpg,,,,,,,
1003996269,3.85795E+14,2903,4096,2048,right,385794951272922.jpg,1003996269_385794951272922_right.jpg,,,,,,,
1003996277,1567722047146138,2638,4096,2048,right,1567722047146138.jpg,1003996277_1567722047146138_right.jpg,,,,,,,
